900	15													
ID	grass_fraction	grass_pattern	tree_fraction	tree_pattern	building_fraction	building_pattern	pavement_fraction	pavement_pattern	soil_fraction	soil_pattern	sdtemp	sntemp	wdtemp	wntemp
304	0.160138408	-0.649903522	0.034048443	-0.893487448	0.187266436	-0.636816764	0.157231834	-0.60215825	0.461314879	-0.009408038	57.71111679	30.32222748	30.07222748	8.683339119
305	0.36982699	-0.078717014	0.078892734	-0.786094236	0.201937716	-0.538241687	0.112525952	-0.757387541	0.164705882	-0.662884921	53.26667404	29.23889542	30.46111679	8.683339119
306	0.200415225	-0.623014841	0.106989619	-0.667374948	0.259377163	-0.414782489	0.236124567	-0.523553928	0.194878893	-0.614051819	57.62778473	30.98889542	30.62778473	8.683339119
307	0.011764706	-0.968301203	0.005259516	-0.912111379	0.141453287	-0.650597335	0.682491349	0.292081219	0.159031142	-0.677851925	59.01667404	33.3500061	31.21111679	8.683339119
308	0.593771626	0.172751105	0.21633218	-0.44086128	0.098269896	-0.847462212	0.024359862	-0.941624509	0.059515571	-0.822377878	47.48889542	25.93334007	24.98889542	8.683340073
309	0.093425606	-0.527212781	0.034740484	-0.69252633	0.064083045	-0.741629472	0.078615917	-0.795251646	0.09384083	-0.69247031	54.48889542	29.54445076	29.01667404	8.683340073
310	0.292179931	-0.291539467	0.080692042	-0.689113242	0.188373702	-0.558667994	0.07183391	-0.825626802	0.071557093	-0.828986045	54.40556335	29.68334007	29.40556145	8.683340073
311	0.341591696	-0.29316631	0.132456747	-0.620342854	0.216608997	-0.55129354	0.117231834	-0.706985831	0.19100346	-0.663155815	55.32222748	30.54445076	29.73889542	8.683340073
312	0.361522491	-0.279563724	0.082214533	-0.709352736	0.228650519	-0.515287188	0.139653979	-0.686669641	0.187958478	-0.699367533	56.73889542	29.93333817	30.18333817	8.683340073
313	0.220899654	-0.44192133	0.087750865	-0.762886252	0.261176471	-0.489398816	0.191557093	-0.643880146	0.236955017	-0.534565483	57.23889542	31.48889542	30.76667213	8.683340073
314	0.01633218	-0.974861131	0.00083045	-0.934672707	0.166366782	-0.580629891	0.586435986	0.159647999	0.230034602	-0.551261762	56.21111679	32.3500061	28.43334007	8.711116791
315	0.379930796	-0.173433949	0.149619377	-0.561791154	0.131349481	-0.697774411	0.129411765	-0.757723216	0.20816609	-0.60850933	54.29444885	29.57222748	28.68333817	8.711116791
316	0.099930796	-0.572556003	0.042076125	-0.694126245	0.061038062	-0.745799207	0.055086505	-0.767048142	0.106574394	-0.715694116	56.15556335	29.71111679	29.07222748	8.711116791
317	0.439307958	-0.152542454	0.158477509	-0.574411186	0.198615917	-0.575672142	0.071972318	-0.842116024	0.131211073	-0.69307578	55.57222748	30.48889542	29.37778282	8.711116791
318	0.125813149	-0.521737496	0.05716263	-0.709271409	0.216055363	-0.575659862	0.398200692	-0.270389687	0.199307958	-0.648548255	56.54444885	31.15556145	29.68334007	8.711116791
319	0.423252595	-0.247812048	0.146574394	-0.642669649	0.212456747	-0.537270777	0.069896194	-0.845931055	0.144083045	-0.615008813	55.32222748	30.04445076	29.93334007	8.711116791
320	0.277508651	-0.438256739	0.057301038	-0.821308373	0.249273356	-0.559661823	0.079861592	-0.724917039	0.334394464	-0.266457745	58.62778473	30.90556145	29.96111679	8.711116791
321	0.46200692	-0.182533277	0.114463668	-0.708233947	0.163598616	-0.659136165	0.108788927	-0.642892014	0.150311419	-0.644865657	55.79444885	30.57222748	30.04445076	8.711116791
322	0.384083045	-0.352362379	0.114602076	-0.671248759	0.152249135	-0.619478936	0.116678201	-0.720423486	0.23183391	-0.385078319	57.26667404	31.01667404	30.21111679	8.711116791
323	0.305190311	-0.31494655	0.079723183	-0.660336375	0.095778547	-0.686369324	0.088719723	-0.775149744	0.430588235	0.120517701	56.76667404	30.3500061	30.26667213	8.711116791
324	0.398615917	-0.206370701	0.152941176	-0.490967427	0.206366782	-0.598560134	0.118615917	-0.752294633	0.121107266	-0.770046863	55.79444885	30.1000061	30.32222748	8.711116791
325	0.027404844	-0.666765696	0.059653979	-0.741397787	0.404290657	-0.273733633	0.44567474	-0.096468466	0.062975779	-0.645247233	58.29444885	33.1000061	30.71111679	8.711116791
326	0.059653979	-0.838736701	0.109896194	-0.625664018	0.217716263	-0.48900092	0.451211073	-0.207731131	0.159723183	-0.674982553	57.54445267	31.65556145	31.21111679	8.711116791
327	0.011487889	-0.975680875	0.010657439	-0.963359075	0.389480969	-0.179278221	0.44567474	-0.080897526	0.142698962	-0.703845034	57.01667023	32.01667023	32.01667404	8.711116791
328	0.372456747	-0.259461406	0.163321799	-0.579142894	0.147543253	-0.668282231	0.122906574	-0.734675394	0.19266436	-0.601923248	54.57222748	29.65556145	29.04445076	8.711117744
329	0.296470588	-0.323380463	0.095363322	-0.71791508	0.236124567	-0.52967484	0.230865052	-0.615036376	0.141176471	-0.657959847	56.43333817	30.68333817	30.29445076	8.711117744
330	0.33633218	-0.319474934	0.062560554	-0.797338683	0.238477509	-0.52817319	0.187543253	-0.622599126	0.173425606	-0.65373964	56.98889542	30.01667213	30.54445076	8.711117744
331	0.420484429	-0.15160774	0.275294118	-0.15470443	0.123321799	-0.693373747	0.105467128	-0.810476089	0.073910035	-0.810800098	50.79445267	30.1000061	28.12778282	8.738895416
332	0.275570934	-0.385672079	0.127750865	-0.609818118	0.304636678	-0.424895935	0.219100346	-0.568623295	0.072941176	-0.854060361	54.1000061	29.51667213	28.96111679	8.738895416
333	0.362768166	-0.25555666	0.083598616	-0.735599581	0.133148789	-0.693662674	0.108788927	-0.80443299	0.273633218	-0.391398696	55.26667404	30.37778473	29.43334007	8.738895416
334	0.17633218	-0.622207125	0.104083045	-0.694969805	0.220761246	-0.491031946	0.325121107	-0.103016434	0.171764706	-0.692059596	55.57222748	32.87778473	29.62778473	8.738895416
335	0.061314879	-0.79432125	0.017024221	-0.913914337	0.203321799	-0.574507108	0.353771626	-0.233960286	0.364567474	-0.173863809	56.68333817	30.43333817	29.73889542	8.738895416
336	0.21633218	-0.539377338	0.102975779	-0.719700484	0.110311419	-0.684539724	0.207750865	-0.301461263	0.362629758	-0.293376428	57.18334198	32.76667023	30.01667404	8.738895416
337	0.382145329	-0.276002221	0.08982699	-0.759497551	0.235986159	-0.485964475	0.089688581	-0.76452819	0.127197232	-0.701473256	56.71111679	30.21111679	30.23889542	8.738895416
338	0.333148789	-0.3524019	0.116124567	-0.712351128	0.278892734	-0.445901856	0.146989619	-0.489231595	0.123321799	-0.741136515	57.1000061	30.1000061	30.29445076	8.738895416
339	0.454394464	0.018195253	0.167612457	-0.457941426	0.141591696	-0.600786674	0.158754325	-0.666803284	0.075986159	-0.82887637	50.26667404	28.82222748	29.6000061	8.766672134
340	0.020761246	-0.953144725	0.0016609	-0.960409691	0.157785467	-0.495133135	0.272110727	-0.25329494	0.547681661	0.046449472	58.3500061	33.90556335	29.76667404	8.766672134
341	0.347404844	-0.297202228	0.139515571	-0.593659235	0.17550173	-0.649395927	0.093979239	-0.769834066	0.243598616	-0.523113461	56.68333817	30.71111679	29.8500061	8.766672134
342	0.361107266	-0.281742686	0.118477509	-0.663265616	0.201937716	-0.615009635	0.113771626	-0.678322865	0.204705882	-0.600008553	56.21111679	30.26667213	29.93334007	8.766673088
343	0.286228374	-0.275019776	0.096055363	-0.749236399	0.239031142	-0.53914161	0.264359862	-0.403558963	0.113910035	-0.731358031	56.46111679	31.18333817	30.23889542	8.766673088
344	0.010242215	-0.977310924	0.024359862	-0.940652587	0.318062284	-0.3716667	0.464775087	-0.108904654	0.182560554	-0.589863272	57.90556335	33.21111679	30.82222748	8.766673088
345	0.273910035	-0.398013738	0.123321799	-0.66319488	0.275570934	-0.472091847	0.227128028	-0.361633609	0.099377163	-0.789109281	57.23889542	31.26667404	31.18334007	8.766673088
346	0.01633218	-0.733720268	0.001384083	-0.996612173	0.333287197	-0.281900433	0.449550173	-0.079037564	0.199446367	-0.552887211	59.71111679	30.93334007	31.57222748	8.766673088
347	0.339653979	-0.404007748	0.109480969	-0.675366486	0.223944637	-0.575988087	0.112387543	-0.650425306	0.213979239	-0.588399051	56.73889542	31.18334007	29.90556145	8.79445076
348	0.272387543	-0.379675081	0.107266436	-0.719380635	0.286643599	-0.481972167	0.147128028	-0.683867874	0.185467128	-0.626259636	56.40556335	30.73889542	29.93334007	8.79445076
349	0.706712803	0.35634191	0.143391003	-0.406269321	0.053425606	-0.769626794	0.018685121	-0.883230794	0.063806228	-0.832092231	49.57222748	30.65556145	30.01667213	8.79445076
350	0.404844291	-0.162411741	0.180346021	-0.512179209	0.146851211	-0.648519052	0.135916955	-0.728630014	0.130380623	-0.724208149	55.15556335	29.90556145	30.23889542	8.79445076
351	0.297024221	-0.278928552	0.146297578	-0.565003953	0.085397924	-0.693139593	0.0783391	-0.648346305	0.392941176	-0.256366982	56.3500061	30.93333817	30.43333817	8.79445076
352	0.357231834	-0.291486374	0.110726644	-0.671365964	0.245397924	-0.520721171	0.13716263	-0.695629436	0.148373702	-0.654532415	56.51667404	31.46111679	30.73889542	8.79445076
353	0.343806228	-0.280431694	0.065051903	-0.765167314	0.229757785	-0.525425894	0.132318339	-0.684629578	0.155017301	-0.708414545	56.71111679	29.26667213	31.12778473	8.79445076
354	0.067958478	-0.845513358	0.047197232	-0.835455972	0.274463668	-0.41806212	0.530519031	-0.024604046	0.077370242	-0.690131836	55.76667404	31.8500061	28.37778473	8.822228432
355	0.188650519	-0.543369688	0.12650519	-0.624228026	0.292041522	-0.485249603	0.306435986	-0.311022377	0.086366782	-0.769274465	55.93333817	30.98889542	28.76667213	8.822228432
356	0.18366782	-0.526139288	0.172871972	-0.413803408	0.326089965	-0.45768376	0.220761246	-0.504227462	0.091626298	-0.820158679	55.65556335	30.73889542	29.12778473	8.822228432
357	0.355017301	-0.303994846	0.158754325	-0.488593704	0.177716263	-0.650197769	0.120138408	-0.634381172	0.162214533	-0.673249084	54.37778473	29.98889542	29.18333817	8.822228432
358	0.011349481	-0.961576826	0.002214533	-0.968706914	0.29799308	-0.280125769	0.560553633	0.005995105	0.127889273	-0.683869211	55.21111679	31.07222748	29.40556145	8.822228432
359	0.318062284	-0.307444889	0.145467128	-0.602365194	0.224913495	-0.53383782	0.115709343	-0.75070557	0.123598616	-0.74345085	56.07222748	30.12778473	29.98889542	8.822228432
360	0.325259516	-0.29789916	0.068096886	-0.717493687	0.231972318	-0.526830624	0.212733564	-0.618147886	0.1616609	-0.692733854	56.43334198	30.12778473	30.12778473	8.822228432
361	0.388650519	-0.27338766	0.0783391	-0.740161234	0.22449827	-0.486689396	0.131487889	-0.750011074	0.176193772	-0.635934394	56.37778473	30.51667213	30.12778473	8.822228432
362	0.046366782	-0.851515532	0.025190311	-0.93911997	0.316262976	-0.338198484	0.379100346	-0.281354756	0.233079585	-0.446060729	57.68333817	30.98889542	30.12778473	8.822228432
363	0.268235294	-0.387550624	0.12567474	-0.689087176	0.21799308	-0.487595115	0.205536332	-0.436101883	0.182560554	-0.650974753	55.8500061	30.18334007	30.18333817	8.822228432
364	0.309757785	-0.289611698	0.08083045	-0.752631394	0.198892734	-0.526252455	0.138408304	-0.707051218	0.270865052	-0.473614116	56.82222748	30.40556145	30.18333817	8.822228432
365	0.173564014	-0.519648274	0.05716263	-0.815637249	0.145190311	-0.665810697	0.41384083	-0.208613892	0.209411765	-0.614010039	57.46112061	31.40556145	30.43333817	8.822228432
366	0.006228374	-0.961574852	0.014532872	-0.855944174	0.321522491	-0.27138191	0.53550173	-0.009060934	0.122214533	-0.759958743	57.71111679	32.8500061	31.1000061	8.822228432
367	0.492733564	-0.038726198	0.227820069	-0.3712655	0.126782007	-0.730979918	0.098685121	-0.778085438	0.052318339	-0.864241654	52.98889542	29.76667213	29.18333817	8.850006104
368	0.404982699	-0.226121358	0.155294118	-0.557148259	0.216055363	-0.575133947	0.098685121	-0.779223533	0.124429066	-0.702430357	54.96111679	30.76667213	29.48889542	8.850006104
369	0.176193772	-0.547060364	0.061868512	-0.731445802	0.162214533	-0.686951588	0.193217993	-0.557324836	0.351418685	-0.336023916	55.3500061	31.46111679	29.48889542	8.850006104
370	0.231972318	-0.457733666	0.174117647	-0.324791533	0.190865052	-0.579078158	0.275017301	-0.431456321	0.126228374	-0.605811481	52.90556335	30.93334007	29.71111679	8.850006104
371	0.215640138	-0.529497884	0.083875433	-0.742881734	0.232387543	-0.557565479	0.195709343	-0.48322404	0.272387543	-0.445998377	57.37778473	32.01667023	29.73889542	8.850006104
372	0.103114187	-0.519700712	0.02532872	-0.893495901	0.228235294	-0.521901838	0.5183391	0.017415838	0.124982699	-0.739003198	55.43333817	30.04445076	29.76667404	8.850006104
373	0.408304498	-0.208360727	0.099515571	-0.720856255	0.162076125	-0.625594087	0.108096886	-0.729604902	0.180484429	-0.640000819	54.46111679	30.51667404	29.8500061	8.850006104
374	0.395155709	-0.179189883	0.203737024	-0.477885402	0.187543253	-0.634815825	0.112110727	-0.733392464	0.101038062	-0.687207617	54.79444885	30.3500061	30.1000061	8.850006104
375	0.020484429	-0.943639593	0.035155709	-0.861459979	0.321799308	-0.373909432	0.525121107	0.076361322	0.026851211	-0.888114138	57.96111679	31.71111679	30.18333817	8.850006104
376	0.00567474	-0.92611874	0.003044983	-0.938886601	0.178823529	-0.588980757	0.531349481	-0.033609784	0.280553633	-0.454892056	58.3500061	31.54445076	30.26667404	8.850006104
377	0.353356401	-0.293544696	0.128027682	-0.624742426	0.166366782	-0.597530308	0.169550173	-0.675579813	0.182145329	-0.668924978	56.01667023	30.96111679	30.40556145	8.850006104
378	0.27916955	-0.39598108	0.083460208	-0.759630055	0.189342561	-0.551192282	0.237923875	-0.518515297	0.208442907	-0.635147487	55.76667404	30.54445076	30.43333817	8.850006104
379	0.249134948	-0.389025988	0.156955017	-0.562046078	0.210242215	-0.474782832	0.315294118	-0.339587484	0.067266436	-0.818973999	55.87778473	31.01667404	30.43334007	8.850006104
380	0.367612457	-0.371926994	0.102698962	-0.707294723	0.186574394	-0.573028244	0.119446367	-0.508760229	0.22366782	-0.536177752	56.87778473	30.68333817	30.71111679	8.850006104
381	0.181038062	-0.582587224	0.087197232	-0.774414962	0.239723183	-0.476722724	0.360415225	-0.185621767	0.131626298	-0.644904169	57.12778473	31.98889542	30.71111679	8.850006104
382	0.403737024	-0.210132527	0.10200692	-0.689330311	0.238615917	-0.527408639	0.141730104	-0.663444984	0.109480969	-0.713123305	55.48889542	29.68334007	30.79445076	8.850006104
383	0.216747405	-0.45674638	0.087612457	-0.693783541	0.171487889	-0.59148882	0.110311419	-0.693578012	0.117923875	-0.742214107	56.40556335	30.07222748	30.82222748	8.850006104
384	0.453010381	-0.219758041	0.067820069	-0.783643723	0.250242215	-0.489153283	0.100761246	-0.674822478	0.127197232	-0.695096491	57.07222748	30.15556145	30.82222748	8.850006104
385	0.44	-0.211304755	0.076262976	-0.713635423	0.198200692	-0.513469254	0.151418685	-0.647090189	0.134117647	-0.638200085	56.21111679	31.93334007	30.82222748	8.850006104
386	0.343252595	-0.378434196	0.087612457	-0.74110297	0.252871972	-0.525615399	0.143391003	-0.52692815	0.170380623	-0.638931492	56.98889542	31.48889542	30.90556145	8.850006104
387	0.151280277	-0.627277736	0.124844291	-0.566496355	0.352110727	-0.327927479	0.307681661	-0.35277246	0.059515571	-0.82410564	57.51667023	32.46111679	30.90556145	8.850006104
388	0.065605536	-0.795951376	0.025605536	-0.88429643	0.084982699	-0.744992579	0.131072664	-0.6042141	0.692733564	0.364041608	58.01667404	30.54445076	31.65556145	8.850006104
389	0.015086505	-0.909773084	0.010657439	-0.918593913	0.05633218	-0.849514047	0.144359862	-0.27263654	0.138269896	-0.279831624	58.98889542	31.68333817	31.79445076	8.850006104
390	0.569550173	0.223710004	0.26449827	-0.285393017	0.065467128	-0.833573384	0.079584775	-0.795031537	0.020899654	-0.944519786	47.40556335	29.21111679	28.76667213	8.877783775
391	0.325951557	-0.334701422	0.151418685	-0.587965802	0.197647059	-0.564687017	0.146297578	-0.684821488	0.139653979	-0.675962577	54.3500061	29.93333817	29.1000061	8.877783775
392	0.019930796	-0.938778154	0.036124567	-0.884047431	0.242768166	-0.485503909	0.436678201	-0.070842936	0.164982699	-0.641764058	56.43333817	33.65556335	29.98889542	8.877783775
393	0.00816609	-0.954840241	0.014117647	-0.958945958	0.473633218	-0.034873202	0.404844291	-0.219815335	0.099238754	-0.710780944	57.29444885	31.6000061	30.23889542	8.877783775
394	0.052318339	-0.630989433	0.059100346	-0.722365501	0.222283737	-0.51132774	0.571626298	0.059833176	0.09467128	-0.777275174	56.90556335	30.65556145	30.3500061	8.877783775
395	0.006366782	-0.987334064	0.004429066	-0.973606461	0.272941176	-0.470751834	0.446089965	-0.054056805	0.27017301	-0.438819943	57.65556335	32.48889542	30.43334007	8.877783775
396	0.251487889	-0.4374131	0.083321799	-0.749480014	0.169273356	-0.54986571	0.105743945	-0.699890968	0.092733564	-0.769926962	56.54444885	30.01667213	30.57222748	8.877783775
397	0.07349481	-0.886147378	0.025190311	-0.93679533	0.147404844	-0.657527352	0.367474048	-0.229611381	0.386435986	-0.143545961	57.8500061	31.1000061	30.79445076	8.877783775
398	0.327058824	-0.284729448	0.096885813	-0.674106756	0.259377163	-0.490644086	0.162629758	-0.665893829	0.15100346	-0.729699522	56.51667404	29.57222748	30.82222748	8.877783775
399	0.211211073	-0.447240364	0.081937716	-0.70952201	0.235155709	-0.567361426	0.318754325	-0.397612965	0.152941176	-0.462884035	57.04444885	33.46111679	30.90556145	8.877783775
400	0.356124567	-0.417280289	0.064913495	-0.816359828	0.230726644	-0.53280968	0.117785467	-0.601038385	0.226020761	-0.567852949	57.57222748	30.40556145	30.93333817	8.877783775
401	0.301730104	-0.382887338	0.096055363	-0.732913138	0.250380623	-0.498889361	0.12733564	-0.732073342	0.223944637	-0.518092576	56.76667404	30.76667404	30.93334007	8.877783775
402	0.320553633	-0.412639996	0.059100346	-0.812939744	0.254117647	-0.450834565	0.158892734	-0.424532675	0.204152249	-0.616410877	57.32222748	33.04444885	31.07222748	8.877783775
403	0.527197232	-0.020064744	0.307543253	-0.225000519	0.01799308	-0.738150264	0.068650519	-0.550647148	0.025051903	-0.888943676	48.8500061	30.21111679	27.65556145	8.905561447
404	0.290934256	-0.41108135	0.153356401	-0.553568191	0.321384083	-0.412057209	0.183114187	-0.603658001	0.048719723	-0.868050054	53.57222748	29.73889542	29.26667404	8.905561447
405	0.283875433	-0.390821858	0.106020761	-0.641218705	0.235294118	-0.520883494	0.167197232	-0.625046295	0.18200692	-0.662005136	55.46111679	29.82222748	29.51667213	8.905561447
406	0.299377163	-0.402775609	0.065743945	-0.786743518	0.19432526	-0.582575679	0.168442907	-0.637487022	0.272110727	-0.47957155	56.46111679	31.23889542	29.57222748	8.905561447
407	0.355570934	-0.195884348	0.081384083	-0.707139976	0.234878893	-0.559139841	0.159307958	-0.714879353	0.16733564	-0.678411678	56.1000061	31.29445076	29.8500061	8.905561447
408	0.341730104	-0.248556385	0.070311419	-0.736413562	0.21467128	-0.557002063	0.20567474	-0.705302275	0.167612457	-0.619733608	56.90556335	30.01667213	29.98889542	8.905561447
409	0.071557093	-0.716550992	0.011487889	-0.889556255	0.370103806	-0.418328256	0.382422145	-0.30995798	0.164429066	-0.518487522	57.57222748	30.82222748	30.21111679	8.905561447
410	0.406643599	-0.238047282	0.15349481	-0.583404214	0.201245675	-0.592780601	0.125259516	-0.707689531	0.109065744	-0.722185916	55.76667404	30.23889542	30.26667213	8.905561447
411	0.139377163	-0.718596714	0.045259516	-0.869886319	0.121937716	-0.606118702	0.081799308	-0.740338185	0.317508651	-0.297138614	57.48889542	30.37778473	30.3500061	8.905561447
412	0.261038062	-0.417803641	0.130795848	-0.647964149	0.210242215	-0.537804828	0.178269896	-0.663148248	0.149065744	-0.629879875	56.62778473	30.76667213	30.3500061	8.905561447
413	0.41716263	-0.228426168	0.195986159	-0.376921399	0.135363322	-0.601034568	0.101176471	-0.743803146	0.150311419	-0.697907955	54.26667404	31.8500061	30.3500061	8.905561447
414	0.235432526	-0.355278572	0.048304498	-0.745995339	0.284429066	-0.503350489	0.280553633	-0.122710108	0.148235294	-0.723117019	57.12778473	32.18333817	30.46111679	8.905561447
415	0.178131488	-0.46123702	0.056470588	-0.696514848	0.201384083	-0.508667261	0.450380623	-0.17089164	0.111418685	-0.758442273	56.51667404	30.62778473	30.6000061	8.905561447
416	0.207197232	-0.486516101	0.071280277	-0.770653289	0.365536332	-0.357515484	0.175224913	-0.580188692	0.105190311	-0.709182799	55.07222748	28.8500061	30.82222748	8.905561447
417	0.377716263	-0.277640613	0.128858131	-0.63329241	0.291626298	-0.475698022	0.083598616	-0.67531655	0.117093426	-0.740821592	56.40556335	30.3500061	30.8500061	8.905561447
418	0.645536332	0.290019327	0.320415225	0.235288777	0.011349481	-0.978239414	0.012041522	-0.962691412	0.010657439	-0.934785664	44.48889542	28.32222748	25.96111679	8.933339119
419	0.445536332	-0.149196168	0.139238754	-0.538162007	0.141868512	-0.691028879	0.119446367	-0.768525861	0.152525952	-0.664026691	53.68334198	29.57222748	28.96111679	8.933339119
420	0.053979239	-0.767517058	0.061176471	-0.710436651	0.201799308	-0.597392549	0.374809689	-0.2048568	0.290242215	-0.410301569	57.07222748	30.93334007	29.65556145	8.933339119
421	0.441799308	-0.116700891	0.101176471	-0.714804595	0.161522491	-0.61518296	0.10283737	-0.812978721	0.19266436	-0.626231614	55.96111679	31.18333817	30.04445076	8.933339119
422	0.330657439	-0.290159848	0.104359862	-0.675381616	0.189342561	-0.550935786	0.201937716	-0.574337541	0.173287197	-0.659840278	56.62778473	30.98889542	30.96111679	8.933339119
423	0.088304498	-0.67493568	0.029204152	-0.845710653	0.303391003	-0.438719537	0.427958478	-0.269075502	0.151141869	-0.573595227	57.71111679	31.73889542	31.51667213	8.933339119
424	0.182283737	-0.473276843	0.094948097	-0.742839571	0.103944637	-0.649641941	0.364844291	-0.198660215	0.253979239	-0.524614881	55.40556335	31.54444885	29.98889542	8.933340073
425	0.219238754	-0.409064374	0.104775087	-0.676767303	0.29467128	-0.36185688	0.044152249	-0.856182463	0.039723183	-0.901126693	53.21111679	29.90556145	28.48889542	8.961116791
426	0.161107266	-0.584638116	0.117093426	-0.617920432	0.225051903	-0.563592965	0.33799308	-0.254207243	0.157785467	-0.695256624	56.29444885	32.04444885	28.82222939	8.961116791
427	0.432110727	-0.139282529	0.139100346	-0.565404806	0.216193772	-0.551795732	0.075986159	-0.857931566	0.136193772	-0.706322667	55.57222748	30.6000061	29.43334007	8.961116791
428	0.470034602	-0.110437638	0.091626298	-0.761525082	0.133287197	-0.576191882	0.200692042	-0.577388399	0.103529412	-0.801415252	54.6000061	29.90556145	29.6000061	8.961116791
429	0.249273356	-0.429003806	0.09384083	-0.680698947	0.17799308	-0.56922624	0.210519031	-0.551277865	0.266989619	-0.48200747	56.29444885	30.18334007	29.6000061	8.961116791
430	0.097439446	-0.755856092	0.029204152	-0.899851295	0.298269896	-0.310725971	0.246089965	-0.483886669	0.32899654	-0.289716896	56.73889542	32.26667404	29.68334007	8.961116791
431	0.181314879	-0.552274895	0.10283737	-0.730849626	0.168719723	-0.651887884	0.272525952	-0.449170757	0.273356401	-0.464883212	56.76667404	30.90556145	29.87778473	8.961116791
432	0.159307958	-0.703209972	0.162906574	-0.57124614	0.190449827	-0.603071582	0.256055363	-0.443830475	0.218131488	-0.433925253	55.51667404	31.87778473	30.15556145	8.961116791
433	0.353079585	-0.276685257	0.179100346	-0.521802876	0.218823529	-0.590692235	0.133287197	-0.737904056	0.114740484	-0.746961812	55.29444885	31.29445076	30.29445076	8.961116791
434	0.341453287	-0.22819049	0.12816609	-0.587666991	0.112941176	-0.732492949	0.239031142	-0.578541996	0.171903114	-0.64421744	55.1000061	30.46111679	30.32222748	8.961116791
435	0.045397924	-0.92208786	0.013702422	-0.954419117	0.229757785	-0.485922849	0.527058824	0.090388481	0.184083045	-0.568978595	57.51667404	33.01667023	30.51667213	8.961116791
436	0.162768166	-0.610515397	0.017301038	-0.936248966	0.133564014	-0.656561412	0.424083045	-0.263374876	0.261730104	-0.398154739	58.3500061	32.21111679	30.6000061	8.961116791
437	0.067128028	-0.668660371	0.062422145	-0.750312592	0.220484429	-0.433367539	0.59266436	0.111634993	0.056885813	-0.875628235	58.1000061	31.71111679	30.76667213	8.961116791
438	0.115017301	-0.724653568	0.037508651	-0.884632744	0.177024221	-0.432071073	0.54283737	0.044449052	0.127612457	-0.722628403	56.98889542	33.1000061	30.76667404	8.961116791
439	0.193079585	-0.533538749	0.021868512	-0.794421604	0.158892734	-0.640602668	0.247197232	-0.526622872	0.378961938	-0.080669087	57.46111679	31.54445076	30.82222748	8.961116791
440	0.110311419	-0.632728826	0.093979239	-0.744838471	0.161937716	-0.485676654	0.501591696	-0.08377077	0.130934256	-0.728871351	56.43333817	31.87778473	30.96111679	8.961116791
441	0.178408304	-0.58717265	0.045121107	-0.829484829	0.249550173	-0.520683069	0.238062284	-0.624868816	0.288858131	-0.342696834	57.87778473	30.90556145	30.07222748	8.961117744
442	0.429204152	-0.220665874	0.101591696	-0.694461693	0.282076125	-0.462977812	0.09716263	-0.692002836	0.082906574	-0.815997851	56.23889542	29.6000061	30.12778473	8.961117744
443	0.16816609	-0.558902145	0.04650519	-0.836162385	0.129965398	-0.688719188	0.452179931	-0.121742866	0.202214533	-0.636222362	57.21111679	31.18334007	30.07222748	8.988894463
444	0.290380623	-0.356273014	0.203044983	-0.426783096	0.137024221	-0.661492139	0.221176471	-0.534831399	0.148373702	-0.700081025	54.68333817	29.82222748	28.76667404	8.988895416
445	0.238062284	-0.447498534	0.05550173	-0.777945328	0.14449827	-0.707232916	0.081937716	-0.800867884	0.438754325	-0.227200099	57.1000061	30.29445076	29.07222748	8.988895416
446	0.275017301	-0.365416947	0.143529412	-0.436591629	0.244567474	-0.535863051	0.172041522	-0.563718061	0.162491349	-0.651681969	53.8500061	30.93334007	29.23889542	8.988895416
447	0.236539792	-0.404244787	0.210519031	-0.336390267	0.184913495	-0.577608226	0.133702422	-0.752175575	0.218269896	-0.625860679	55.01667404	31.65556145	29.43334007	8.988895416
448	0.030865052	-0.936223637	0.018269896	-0.959774025	0.249965398	-0.55888646	0.278062284	-0.330430835	0.42283737	-0.076635908	56.73889542	30.43334007	29.6000061	8.988895416
449	0.318477509	-0.308937412	0.088858131	-0.639287066	0.155017301	-0.707188886	0.253010381	-0.259319167	0.184636678	-0.633732185	55.82222748	31.12778473	29.73889542	8.988895416
450	0.375224913	-0.235408498	0.114740484	-0.67452118	0.235709343	-0.523560549	0.104775087	-0.786061726	0.169550173	-0.643056606	56.82222748	30.51667213	29.82222748	8.988895416
451	0.012041522	-0.938600728	0.005536332	-0.967963364	0.069065744	-0.730756413	0.162491349	-0.505949315	0.115570934	-0.489924718	59.07222748	31.54445076	29.90556145	8.988895416
452	0.438754325	-0.163923778	0.089550173	-0.723853278	0.234048443	-0.554266523	0.091349481	-0.746142488	0.146297578	-0.646887497	57.04444885	32.01667404	30.07222748	8.988895416
453	0.152941176	-0.494413983	0.033217993	-0.835943142	0.190865052	-0.610512816	0.408304498	-0.268825384	0.213702422	-0.566365483	57.01667404	30.98889542	30.37778473	8.988895416
454	0.391141869	-0.224951481	0.109065744	-0.63514666	0.240138408	-0.541322997	0.122214533	-0.746812563	0.137439446	-0.726581644	56.46111679	31.07222748	30.46111679	8.988895416
455	0.00567474	-0.987552094	0.013702422	-0.949851081	0.433633218	-0.034689922	0.422698962	-0.141661518	0.124290657	-0.615947049	56.8500061	32.01667404	30.46111679	8.988895416
